date,ETF_1,ETF_2,ETF_3,ETF_4,ETF_5
2019-07-25,-0.008438818565401,0.007586972612879,-0.007070030512763,-0.004777070063694,-0.004780332346916
2019-07-26,-0.006382978723404,-0.00257116620753,0.001648928196672,0.0067,0.002363525465081
2019-07-29,0.002447231569287,0.008469895046953,0.006659682729722,-0.001821131750604,0.00030425192059
2019-07-30,0.017699115044248,0.006207777980646,0.003344978815134,-0.00245472036091,0.002433275036119
2019-07-31,0.020989505247376,-0.007439666122301,-0.013113053785746,-0.010940409683427,0.008040658423728
2019-08-01,-0.029074889867842,-0.007495429616088,0.024022220554012,-0.008707931277948,0.017834299044322
2019-08-02,-0.024803387779794,-0.004420703628661,-0.003812037240671,-0.007529507529508,0.009241460890137
2019-08-05,0.000620347394541,-0.014801110083256,0.013981897122673,-0.030073132390131,0.017288110761116
2019-08-06,-0.014259144451333,0,0.0081283111982,0.014022972306391,0.00799308705984
2019-08-07,-0.070283018867925,-0.03981220657277,0.015189691166943,0.000590687977762,0.000357193884841
2019-08-08,0.040757652629799,0.008801095247408,0.005034746844419,0.019620099315901,0.002142398057559
2019-08-09,0.028274293142672,0.025979061651803,-0.003316164538206,-0.00681152510047,-0.001995296800399
2019-08-12,0,-0.000566893424036,0.009698428429846,-0.012173376311639,0.020849696536951
2019-08-13,0.048514538558786,0.003214218188694,-0.00595947556615,0.015551775610095,-0.003427292438973
2019-08-14,-0.043104747550867,-0.012438748586506,0.006841585555085,-0.029567595282858,0.022529477821449
2019-08-15,0.001417546070247,-0.001526717557252,0.006654991243433,0.002641775272983,0.011119500308875
2019-08-16,0.002831078955647,0.001720183486238,-0.006402226861517,0.014754962234323,-0.008010318376213
2019-08-19,0.016311166875785,-0.013737836290784,-0.011696316010646,0.012047775662109,-0.01430233353863
2019-08-20,0.001543209876543,-0.001741149158444,0.007795336971157,-0.00766257311942,0.010344348792002
2019-08-21,0.011710323574731,-0.001937984496124,-0.00316433443499,0.008135406253232,-0.006665292379578
2019-08-22,-0.014925373134328,0.013592233009709,-0.002539503386005,-0.00030774491366,-0.006640841173215
2019-08-23,-0.027520098948671,-0.007471264367816,0.01958981612447,-0.025687508551101,0.016434540389972
2019-08-26,0,0,0.000138725116182,0.011058451816746,-0.004042203343382
2019-08-27,0.000476947535771,-0.021424435437174,0.00957070531937,-0.003923611111111,0.01540895645594
2019-08-28,0.041792467821389,0.012228796844182,-0.002816514391702,0.007041517063478,0.001287175665605
2019-08-29,0.006711409395973,-0.014419329696025,-0.007164508128961,0.012773027796047,-0.003788903924222
2019-08-30,-0.026969696969697,0.001581652827204,-0.002567305023591,-0.000444322920227,0.00027166530834
2019-09-02,-0.008097165991903,-0.005329648637979,0,0,0
2019-09-03,-0.021036106750393,-0.001190712442945,0.013913043478261,-0.005847153359549,-0.000475285171103
2019-09-04,0.05035279025016,-0.004569839062189,0.006243567753002,0.01135034738942,0.001494463691325
2019-09-05,0.026259541984733,-0.015968063872256,-0.02400109095868,0.01285539382397,-0.018110289628977
2019-09-06,-0.029157988693841,0.004665314401623,-0.008523124214056,0.000772278557518,0.007115225200332
2019-09-09,0.041985902543671,0.003634161114476,-0.003734498308906,0.000503271263211,-0.017765278825708
2019-09-10,0.006764705882353,-0.010661838664253,-0.008557889525426,-0.000234741784037,-0.017527932960894
2019-09-11,-0.022202746129127,-0.002033346888979,0.006063632472535,0.007110991849193,-0.001776956429028
2019-09-12,-0.042127278159546,-0.005704971475143,0.002056300077998,0.003463780183181,-0.006550840216462
2019-09-13,0.001559575795383,0.009426229508197,-0.008279082932352,-0.000663812273889,-0.021358944954128
2019-09-16,0.111803176580505,0.040600893219651,0.008348198358901,-0.003088777441961,0.012743518382891
2019-09-17,-0.022128851540616,-0.015021459227468,0.001981318992358,0.002531982942431,0.00542377784206
2019-09-18,-0.021770266399312,-0.013269954446425,-0.006285310734463,0.000598165625415,0.004243688412573
2019-09-19,0.003513909224012,-0.006021678040947,0.004050884798522,-6.64231152440742E-05,0.003008165019338
2019-09-20,0.007295010213014,0.002423263327948,0.011820498301246,-0.009299853859439,0.013210511282491
2019-09-23,-0.011008111239861,0.012087026591459,0.005596362364463,-0.000234678825265,-0.000211431390514
2019-09-24,-0.007322788517868,0.021297770700637,0.005286956521739,-0.007846819355488,0.012054137882419
2019-09-25,-0.024491000295072,0.01052426427597,-0.01854542938205,0.00591475986075,-0.014627011214042
2019-09-26,-0.008166969147006,0.00327868852459,-0.000282027779736,-0.002083193333781,0.006432459178624
2019-09-27,0.008996645318695,-0.00557477893118,-0.005148458988645,-0.005387205387205,0.002458210422812
2019-09-30,-0.02206437962823,0.018364585346994,-0.015525308379413,0.004637779282329,0.002452182442374
2019-10-01,-0.021789522484933,0.003227031131359,0.005472744293224,-0.011894733295145,0.00125803746156
2019-10-02,-0.030647709320695,0.001324503311258,0.011673709088305,-0.017664711499114,0.002443110428592
2019-10-03,-0.006844850065189,-0.010770975056689,0.004530652697154,0.008192737624106,0.009121927442379
2019-10-04,0.021660649819495,0.004966571155683,0,0.013532125886647,0.007383383935965
2019-10-07,0.015097976228719,-0.03079262497624,-0.008527131782946,-0.004314591472737,-0.008288238920474
2019-10-08,-0.029113924050633,0.00509903902726,0.00874262563082,-0.015524771393476,0.00269374222959
2019-10-09,0.02509778357236,-0.000780487804878,0.000916009019166,0.00949641285135,-0.00564854997589
2019-10-10,-0.009538950715421,-0.002343292325718,-0.008729320661739,0.006763484052597,-0.014894354000693
2019-10-11,0.029855537720706,0.004697592483852,-0.005539379305447,0.010366934933843,-0.012376933895922
2019-10-14,-0.019950124688279,0.005065263978181,0.003999143040777,-0.001113811259619,0.007262888066078
2019-10-15,0.000636132315522,0.003876720294631,-0.006970623799701,0.009900321000169,-0.012088222819172
2019-10-16,0.000794659885569,-0.016605522301603,0.005730248549531,-0.001605995717345,0.001216457960644
2019-10-17,-0.009369541051294,0.003926958570587,0.001424399971512,0.002949061662198,-0.00242995997713
2019-10-18,0.017313241423533,-0.009583414824956,-0.001066780456582,-0.004377171879177,0
2019-10-21,-0.009454774661204,-0.00414691943128,-0.004770041292895,0.006779205960332,-0.007522567703109
2019-10-22,0.022589882278078,-0.002379535990482,0.002932970884899,-0.003266775559185,0.005847108929474
2019-10-23,0.009645301804605,0.001590141125025,0.002353780313837,0.002909601685562,0.001004736615473
2019-10-24,0.02095531587057,0.004365945624132,0.007115918309258,0.001633986928105,-0.002007456266131
2019-10-25,0.001811047389073,0.003951788184153,0.002331661131916,0.004094949562207,-0.004885057471264
2019-10-28,-0.009038867128653,0.021255658334974,-0.008600028196814,0.005636604774536,-0.009096159399365
2019-10-29,0.000608087564609,-0.020813258816728,-0.002773037542662,-0.000296735905044,0.000655689931517
2019-10-30,-0.021877848678213,0.005904349537493,0.005490196078431,0.003067181161571,0.014634146341464
2019-10-31,-0.009630319975148,0.009587164938368,0.009998581761452,-0.002663247188794,0.013490241102181
2019-11-01,0.020075282308658,-0.009302325581395,0.000912729059889,0.009263838064154,-0.004814500141603
2019-11-04,0.038130381303813,0.008802816901409,-0.002875982042649,0.004017769647874,-0.013161639157655
2019-11-05,-0.003554502369668,0.014349427961993,-0.016180091452691,-0.001106158701239,-0.01124648547329
2019-11-06,-0.004161712247325,-0.007264385394762,0.004290311047551,0.00022799075009,0.006051768137076
2019-11-07,0.008955223880597,-0.017331022530329,-0.015521537913848,0.00351676978183,-0.018118567908393
2019-11-08,-0.01094674556213,0.006466784244562,-0.006364359586317,0.002466091245376,-0.004207263064659
2019-11-11,0.005085252766976,0.015381619937695,-0.00240192153723,-0.001909755939665,0.000667111407605
2019-11-12,0,-0.006519654841802,0.002699547643368,0.002107994162478,0.004592592592593
2019-11-13,0.002083333333333,0.024705655278904,0.004002037400859,0.000323624595469,0.006488718478101
2019-11-14,-0.000297000297,-0.000188359389716,0.004203507754747,0.001455839534131,0.01032967032967
2019-11-15,0.012477718360072,-0.013752825923135,-0.002525981524249,0.007236310773704,-0.001087665869045
2019-11-18,-0.018485915492958,0.004966571155683,0.002966500253238,0.000737675999872,0.00181475029036
2019-11-19,-0.017339312406577,-0.002471013115377,0.000504977636705,-0.000288443048523,0.008332729512354
2019-11-20,0.022208700943109,0.004001524390244,0.000504722762997,-0.003718783060302,0.010347801092268
2019-11-21,0.01577380952381,-0.004744733345986,-0.005477082732776,-0.001608906908646,-0.006258890469417
2019-11-22,-0.00468795780838,0.004004576659039,-0.001884057971014,0.002223869532987,0.001288290867449
2019-11-25,0,0.00303893637227,-0.004791636416437,0.007750192950862,0.002930664760543
2019-11-26,0.005887547836326,-0.005302026131415,0.004814706740589,0.002265692312602,0.005844202123869
2019-11-27,-0.00702370500439,0.002284408909195,-0.005299840278786,0.004457463066734,-0.0029051229363
2019-11-28,0.00324196875921,0.001709401709402,0,0,0
2019-11-29,-0.036427732079906,0.016496018202503,0.006203926720677,-0.003708634461773,-0.002131893121092
2019-12-02,0.007012195121951,-0.015482186159299,-0.000507761497171,-0.008494798129235,-0.01502634952286
2019-12-03,-0.001816530426885,0.005494505494505,0.009579795340736,-0.006706456167373,0.020967392090232
2019-12-04,0.039126478616925,0.017147164122857,-0.001365825605636,0.006170247132935,-0.009985128531974
2019-12-05,0.009924109748978,0.006113375324194,0.000575871004895,0.001797983689719,-0.004864091559371
2019-12-06,0.007514450867052,0.001473025225557,-0.009928057553957,0.00913402986988,-0.005534790109258
2019-12-09,-0.002294893861159,0.014524728810443,-0.00029065542799,-0.003144154730524,0.002168413444164
2019-12-10,0.003450258769408,0.005255527364987,0.002834714348016,-0.001115075825156,7.21240533716472E-05
2019-12-11,-0.014613180515759,-0.004326663061114,0.00688555483076,0.002838643829937,0.007860954853599
2019-12-12,0.013666763594068,0.007966684772768,-0.003527209904981,0.008619044590039,-0.016457960644007
2019-12-13,0.01004016064257,0.00395185917011,0.004478797948422,0.000599123387885,0.011567842851946
2019-12-16,0.008236296506674,-0.0184290570764,-7.19165767710805E-05,0.006870036556158,-0.008990218642117
2019-12-17,0.007042253521127,0.002187386073642,-0.000215765247411,0.000219092331768,-0.001378909935409
2019-12-18,0.003636363636364,0.007457257184431,7.19372707000954E-05,6.25840973806913E-05,-0.008212209302326
2019-12-19,0.007803790412486,0.013359812240477,0.002589555459646,0.004099001846115,0
2019-12-20,-0.013827433628319,-0.003563156957064,0.001004448270914,-0.00052976004986,0.001318971202462
2019-12-23,0.003365114974762,-0.008760951188986,0.003081995412844,0.001527764786581,-0.001463593121112
2019-12-24,0.003912800447177,0.003787878787879,0.009431939978564,3.1131311873489E-05,0.002858189813118
2019-12-25,0,0,0,0,0
2019-12-26,0,0,0.007857294542366,0.005323288609407,0.002411575562701
2019-12-27,0.016982182628062,0.000718778077269,-0.000351172917544,-0.000247724035425,0.001093533571481
2019-12-30,-0.011223651793047,-0.002154785419285,0.002107777699712,-0.005513225546677,-0.003641130206816
2019-12-31,-0.003045404208195,0.00521864315278,0.001893009885718,0.002429301108758,-0.009793889782196
2020-01-01,0,0,0,0,0
2020-01-02,-0.003054707025826,-0.029538131041891,0.007347795661302,0.009351892127012,0.011330085621494
2020-01-03,0.03091922005571,0.013097214536064,0.013268496005558,-0.0075722596731,0.015363281392548
2020-01-06,0.008781410429614,0.028404952658412,0.010489510489511,0.003815018144598,-0.005678550891317
2020-01-07,-0.010312039641087,-0.005842776203966,0.003935138069069,-0.002811766159931,-0.004951926552447
2020-01-08,-0.026792963464141,-0.002849510240427,-0.007501520578496,0.005329532426486,-0.006574884667078
2020-01-09,-0.019466073414906,0.010358992677264,-0.005651641018657,0.006780705809832,0.003510311540149
2020-01-10,0,0.024041011136645,0.006026159008423,-0.002877697841727,0.008890832240198
2020-01-13,-0.019852524106636,0.007767995857069,-0.007419508542645,0.006877283473028,-0.003033805258596
2020-01-14,0.002025462962963,0.024837273038712,-0.000891510080922,-0.001524622655893,0.005144182002608
2020-01-15,-0.010684377707191,-0.002005682767842,0.00583430571762,0.00225988700565,0.006631586534996
2020-01-16,0.018680677174548,0.005694188578128,-0.001569537327692,0.008318352174046,-0.003150733977802
2020-01-17,-0.004297994269341,-0.008326394671107,0.001845396760304,0.003112534751601,-0.008548236477265
2020-01-20,0.002877697841727,0.011418975650714,0,0,0
2020-01-21,-0.006599713055954,-0.002324423044994,0.00109155410015,-0.001958126223829,0.010505723808144
2020-01-22,-0.021374927787406,0.014977533699451,0.000340738721548,0.000120736492605,0.00351330035133
2020-01-23,-0.0271546635183,-0.013444827020823,0.002248109544247,0.001146858212109,0.007002000571592
2020-01-24,-0.026699029126214,-0.01495762007645,0.00584556824361,-0.008893042324852,0.008088548318433
2020-01-27,-0.025249376558604,-0.009785726337102,0.006825246654953,-0.016029443075707,0.015554617117117
2020-01-28,0.018228333866326,0.015334810018743,-0.008926773608967,0.01047913446677,-0.007831450550974
2020-01-29,-0.008479899497487,0.006376908877328,0.005417851821753,-0.000825965921258,0.009779267951942
2020-01-30,-0.016788089958822,0.00333500083375,6.73582109658177E-05,0.003245361582267,0.000138350857775
2020-01-31,-0.014658505154639,0,0.005792415976292,-0.018157958984375,0.009129893484576
2020-02-03,-0.023377472617296,0.009639355160379,-0.006495680707159,0.007428589189693,-0.002467443454421
2020-02-04,0.003013056578507,0.00164609053498,-0.013008897276894,0.015241268665926,-0.01346708808575
2020-02-05,0.020694259012016,-0.002958093672966,0.001229256299939,0.011548045949067,-0.010934670566932
2020-02-06,-0.012753433616743,-0.005274435470579,0.005388445535775,0.003364777984738,0.00450672487853
2020-02-07,-0.000662471016893,0.014250207125104,0.002645861601085,-0.00532966045871,0.012478093235191
2020-02-10,-0.020218760357972,0.013886619833361,0.002571215914473,0.007465382299819,0.002769507720003
2020-02-11,0.004059539918809,0.016596841766033,-0.003441992306135,0.001732998685311,-0.00504039218394
